created_at,date,place,tweet,language,hashtags,cashtags,username,nlikes,nreplies,nretweets,reply_to,clean_tweet,lemma_tweet,clean_tag,lemma_tag
1606779512000.0,2020-11-30 20:38:32,,"¡Estamos en todas partes!  Hasta el Embalse Chironta  llegamos para dar solución a tu requerimiento, llámanos!  🆘 Somos Grúas M&amp;M  📞 57-2268591 📱 +56982094138 +56940273195  #Iquique #altohospicio #tarapaca #emergencia #gruas #rescate #Chile #covid  https://t.co/FsiXQVvDMA",es,"['iquique', 'altohospicio', 'tarapaca', 'emergencia', 'gruas', 'rescate', 'chile', 'covid']",[],GruasMMIquique,0,0,1,"{'user_id': None, 'username': None}","['todas', 'partes', 'embalse', 'chironta', 'llegamos', 'dar', 'solución', 'requerimiento', 'llámanos', 'grúas', 'm', 'amp', 'm', '57', '2268591', '56982094138', '56940273195', 'iquique', 'altohospicio', 'tarapaca', 'emergencia', 'gruas', 'rescate', 'chile', 'covid']","['todo', 'parte', 'embalse', 'chironta', 'llegar', 'dar', 'solución', 'requerimiento', 'llámanos', 'grúas', 'm', 'amp', 'm', '57', '2268591', '56982094138', '56940273195', 'iquique', 'altohospicio', 'tarapaca', 'emergencia', 'gruas', 'rescate', 'chile', 'covir']","[1, 1, 25]","[1, 1, 25]"
1606778214000.0,2020-11-30 20:16:54,,Hola mmmm creer o no creer miremos como va el virus pcch. O más  decirlo coronavirus.  Si vaja la  mortabilida. Te creo pero nada esta dicho aún  así son pura  blabla. Quenemos salitre .y adiós  https://t.co/6VlY3UsEyO quemar SALITRE da resultado. ET,es,[],[],pablocochante,1,0,0,"{'user_id': None, 'username': None}","['hola', 'mmmm', 'creer', 'creer', 'miremos', 'va', 'virus', 'pcch', 'decirlo', 'coronavirus', 'si', 'vaja', 'mortabilida', 'creo', 'dicho', 'aún', 'así', 'pura', 'blabla', 'quenemos', 'salitre', 'adiós', 'quemar', 'salitre', 'da', 'resultado', 'et']","['hola', 'mmmm', 'creer', 'creer', 'mir', 'ir', 'virus', 'pcch', 'decirlo', 'coronavirus', 'si', 'vaja', 'mortabilida', 'creer', 'dicho', 'aún', 'así', 'puro', 'blabla', 'quenemos', 'salitre', 'adiós', 'quemar', 'salitre', 'da', 'resultado', 'et']","[0, 1, 27]","[0, 1, 27]"
1606771663000.0,2020-11-30 18:27:43,,@JeremyFaison4TN You've been so concerned about CA's numbers but look who had a huge spike today. What are you doing to help TN's massive increase in Covid-19 cases?  https://t.co/59Dns4ICGo,en,[],[],BikinCO,0,0,0,"{'user_id': '27082020', 'username': 'JeremyFaison4TN'}","['you', 've', 'been', 'so', 'concerned', 'about', 'ca', 's', 'numbers', 'but', 'look', 'who', 'had', 'huge', 'spike', 'today', 'what', 'are', 'you', 'doing', 'to', 'help', 'tn', 's', 'massive', 'increase', 'in', 'covid', '19', 'cases']","['you', 'ver', 'been', 'so', 'concerned', 'about', 'ca', 's', 'numbers', 'but', 'look', 'who', 'had', 'huge', 'spike', 'today', 'what', 'are', 'you', 'doing', 'to', 'help', 'tn', 's', 'massive', 'increase', 'in', 'covir', '19', 'cases']","[0, 0, 30]","[0, 0, 30]"
1606770545000.0,2020-11-30 18:09:05,,Coronavirus coronavirus🎶🦠,ca,[],[],_Daaniitha_,0,0,0,"{'user_id': None, 'username': None}","['coronavirus', 'coronavirus']","['coronavirus', 'coronavirus']","[0, 0, 2]","[0, 0, 2]"
1606769961000.0,2020-11-30 17:59:21,,Entregan cifras regionales sobre balance coronavirus y bono Covid Navidad »  https://t.co/zgOS7BUhb9 #arica  https://t.co/s6H0WwdsYv,es,['arica'],[],soyarica,0,0,1,"{'user_id': None, 'username': None}","['entregan', 'cifras', 'regionales', 'balance', 'coronavirus', 'bono', 'covid', 'navidad', 'arica']","['entregan', 'cifras', 'regional', 'balance', 'coronavirus', 'bono', 'covir', 'navidad', 'arica']","[0, 0, 9]","[0, 0, 9]"
1606769450000.0,2020-11-30 17:50:50,,La medicina china tradicional considera que las escamas de los pangolines dan poderes sexuales y el resto del mundo les teme por su vinculación con el Covid-19. Llevándolos a la casi extinción,es,[],[],InPatricio,0,0,0,"{'user_id': None, 'username': None}","['medicina', 'china', 'tradicional', 'considera', 'escamas', 'pangolines', 'dan', 'poderes', 'sexuales', 'resto', 'mundo', 'teme', 'vinculación', 'covid', '19', 'llevándolos', 'casi', 'extinción']","['medicina', 'china', 'tradicional', 'considerar', 'escamas', 'pangolines', 'dan', 'poder', 'sexual', 'resto', 'mundo', 'temar', 'vinculación', 'covir', '19', 'llevándolos', 'casi', 'extinción']","[1, 0, 18]","[1, 0, 18]"
1606767985000.0,2020-11-30 17:26:25,,@A_SuarezDoreski Mira vivo en el exterior del país y me asombra como hay gente en los estadios se cagaron en el covid-19 mundialmente en todo lado hay protocolos pero Bolivia es un país super dotado 0 contagio puta quiero volver a mi país.... desde marzo confinado 😥😥😷😷,es,[],[],checho_sv,0,0,0,"{'user_id': '752494308230586369', 'username': 'A_SuarezDoreski'}","['_suarezdoreski', 'mira', 'vivo', 'exterior', 'país', 'asombra', 'gente', 'estadios', 'cagaron', 'covid', '19', 'mundialmente', 'lado', 'protocolos', 'bolivia', 'país', 'super', 'dotado', '0', 'contagio', 'puta', 'quiero', 'volver', 'país', 'marzo', 'confinado']","['_', 'mirar', 'vivo', 'exterior', 'país', 'asombra', 'gente', 'estadio', 'cagar', 'covir', '19', 'mundialmente', 'lado', 'protocolo', 'bolivia', 'país', 'super', 'dotado', '0', 'contagio', 'puta', 'querer', 'volver', 'país', 'marzo', 'confinado']","[2, 3, 26]","[2, 3, 26]"
1606763901000.0,2020-11-30 16:18:21,,"Directora Regional participa de seminario ""Intervención psicosocial y psicoterapéutica en modalidad a distancia y online en contexto COVID-19"", impartido por la Corporación Opción @corp_opcion.  https://t.co/5zYSscUGN7",es,[],[],SenameTarapaca,36,0,29,"{'user_id': None, 'username': None}","['directora', 'regional', 'participa', 'seminario', 'intervención', 'psicosocial', 'psicoterapéutica', 'modalidad', 'distancia', 'online', 'contexto', 'covid', '19', 'impartido', 'corporación', 'opción', '_opcion']","['director', 'regional', 'participar', 'seminario', 'intervención', 'psicosocial', 'psicoterapéutico', 'modalidad', 'distancia', 'online', 'contexto', 'covir', '19', 'impartido', 'corporación', 'opción', '_']","[2, 0, 17]","[4, 0, 17]"
1606761000000.0,2020-11-30 15:30:00,,"🔬La Organización para la Investigación Industrial y Científica de la Mancomunidad de Australia @CSIRO, reveló que el COVID-19, puede sobrevivir en superficies como el plástico o el acero y puede durar 10 días más que la gripe común.​  Nota: @latribunacl  https://t.co/iaeSOijDJj",es,[],[],olaszeroplastic,1,0,0,"{'user_id': None, 'username': None}","['organización', 'investigación', 'industrial', 'científica', 'mancomunidad', 'australia', 'reveló', 'covid', '19', 'puede', 'sobrevivir', 'superficies', 'plástico', 'acero', 'puede', 'durar', '10', 'días', 'gripe', 'común', 'nota']","['organización', 'investigación', 'industrial', 'científico', 'mancomunidad', 'australia', 'revelar', 'covir', '19', 'puede', 'sobrevivir', 'superficie', 'plástico', 'acero', 'puede', 'durar', '10', 'día', 'gripe', 'común', 'nota']","[4, 1, 21]","[5, 1, 21]"
1606760755000.0,2020-11-30 15:25:55,,CONTINGENCIA COVID-19 | EN TIEMPOS DIFÍCILES LA MUNICIPALIDAD DE SAN VICENTE ESTÁ CONTIGO‼️  Más información en  https://t.co/eSGkvucmdm  #SanVicenteEnPreparación #AyudaSocial #QuédateEnCasa #SiTeCuidasTúNosCuidasATodos #SanVicentePreviene  https://t.co/NzE5lwRpXp,es,"['sanvicenteenpreparación', 'ayudasocial', 'quédateencasa', 'sitecuidastúnoscuidasatodos', 'sanvicentepreviene']",[],MunicSanVicente,0,0,0,"{'user_id': None, 'username': None}","['contingencia', 'covid', '19', 'tiempos', 'difíciles', 'municipalidad', 'san', 'vicente', 'contigo', 'información', 'sanvicenteenpreparación', 'ayudasocial', 'quédateencasa', 'sitecuidastúnoscuidasatodos', 'sanvicentepreviene']","['contingencia', 'covir', '19', 'tiempo', 'difícil', 'municipalidad', 'san', 'vicente', 'contigo', 'información', 'sanvicenteenpreparación', 'ayudasocial', 'quédateencasa', 'sitecuidastúnoscuidasatodos', 'sanvicentepreviene']","[1, 0, 15]","[1, 1, 15]"
1606757802000.0,2020-11-30 14:36:42,,"📍Llamando al fono 800 726 666 tendrás acceso a una #ResidenciasSanitarias en el caso que no tengas un lugar para efectuar el aislamiento físico, si has sido diagnosticado con COVID-19 positivo.   #CuidémonosEntreTodos  https://t.co/a8T7IXko08",es,"['residenciassanitarias', 'cuidémonosentretodos']",[],minvutarapaca,1,1,0,"{'user_id': None, 'username': None}","['llamando', 'fono', '800', '726', '666', 'acceso', 'residenciassanitarias', 'caso', 'lugar', 'efectuar', 'aislamiento', 'físico', 'si', 'sido', 'diagnosticado', 'covid', '19', 'positivo', 'cuidémonosentretodos']","['llamar', 'fono', '800', '726', '666', 'acceso', 'residenciassanitarias', 'caso', 'lugar', 'efectuar', 'aislamiento', 'físico', 'si', 'ser', 'diagnosticado', 'covir', '19', 'positivo', 'cuidémonosentretodos']","[1, 2, 19]","[1, 2, 19]"
1606756754000.0,2020-11-30 14:19:14,,Ante tanta injusticia... Quiero presumir d este holgazan. Su nombre es Covid. Lo miro y pienso:  «La vidita d algunos»  https://t.co/JEr0TfN3aD,es,[],[],yakelin75,0,0,0,"{'user_id': None, 'username': None}","['tanta', 'injusticia', 'quiero', 'presumir', 'd', 'holgazan', 'nombre', 'covid', 'miro', 'pienso', 'vidita', 'd']","['tanta', 'injusticia', 'querer', 'presumir', 'd', 'holgazan', 'nombre', 'covir', 'mirar', 'pienso', 'vidita', 'd']","[0, 1, 12]","[0, 1, 12]"
1606756506000.0,2020-11-30 14:15:06,,🔴Autoridades confirman 28 nuevos casos de #COVID_19 en #Tarapaca   ◾Total casos positivos: 13.876 👨🏻Hombres: 7.721👩🏻Mujeres: 6.155  #Iquique: 7.947 #AltoHospicio: 3.852 #Pica: 383 #PozoAlmonte: 1.124 #Huara: 168 #Camiña:77 #Colchane:101 Otras comunas: 224  #CuidémonosEntreTodos  https://t.co/zhhXLhLIo0,es,"['covid_19', 'tarapaca', 'iquique', 'altohospicio', 'pica', 'pozoalmonte', 'huara', 'camiña', 'colchane', 'cuidémonosentretodos']",[],SeremiSalud_I,1,1,1,"{'user_id': None, 'username': None}","['autoridades', 'confirman', '28', 'nuevos', 'casos', 'covid_19', 'tarapaca', 'total', 'casos', 'positivos', '13', '876', 'hombres', '7', '721', 'mujeres', '6', '155', 'iquique', '7', '947', 'altohospicio', '3', '852', 'pica', '383', 'pozoalmonte', '1', '124', 'huara', '168', 'camiña', '77', 'colchane', '101', 'comunas', '224', 'cuidémonosentretodos']","['autoridad', 'confirman', '28', 'nuevo', 'caso', 'covid_19', 'tarapaca', 'total', 'caso', 'positivo', '13', '876', 'hombre', '7', '721', 'mujer', '6', '155', 'iquique', '7', '947', 'altohospicio', '3', '852', 'pica', '383', 'pozoalmonte', '1', '124', 'huara', '168', 'camiña', '77', 'colchane', '101', 'comuna', '224', 'cuidémonosentretodos']","[0, 0, 38]","[1, 2, 38]"
1606753114000.0,2020-11-30 13:18:34,,Tarapacá suma un fallecido y 28 casos nuevos por Covid-19 »  https://t.co/KB2NyW9kdT #iquique  https://t.co/s0BQ3oIl0j,es,['iquique'],[],soyiquique,0,0,2,"{'user_id': None, 'username': None}","['tarapacá', 'suma', 'fallecido', '28', 'casos', 'nuevos', 'covid', '19', 'iquique']","['tarapacá', 'sumar', 'fallecido', '28', 'caso', 'nuevo', 'covir', '19', 'iquique']","[0, 1, 9]","[0, 2, 9]"
1606751839000.0,2020-11-30 12:57:19,,TARAPACÁ REGISTRÓ 1 FALLECIDO Y 28 CASOS POSITIVOS POR COVID19  Vilas Radio 100.1FM te recuerda: Usar siempre 😷 Lavarse las 🤲 Mantener la distancia social⏪🦱 🦰⏩  #teacompañadiaadia #Covid #Iquique #AltoHospicio #Tarapaca  https://t.co/q7vt7pSlES,es,"['teacompañadiaadia', 'covid', 'iquique', 'altohospicio', 'tarapaca']",[],VilasRadio,0,0,0,"{'user_id': None, 'username': None}","['tarapacá', 'registró', '1', 'fallecido', '28', 'casos', 'positivos', 'covid19', 'vilas', 'radio', '100', '1fm', 'recuerda', 'usar', 'siempre', 'lavarse', 'mantener', 'distancia', 'social', 'teacompañadiaadia', 'covid', 'iquique', 'altohospicio', 'tarapaca']","['tarapacá', 'registrar', '1', 'fallecido', '28', 'caso', 'positivo', 'covid19', 'vilas', 'radio', '100', '1fm', 'recordar', 'usar', 'siempre', 'lavarse', 'mantener', 'distancia', 'social', 'teacompañadiaadia', 'covir', 'iquique', 'altohospicio', 'tarapaca']","[1, 1, 24]","[1, 2, 24]"
1606751555000.0,2020-11-30 12:52:35,,@Crossfit_Alma @jesshermo Y si no se vacuna y su hijo muere o queda discapacitado por Covid?,es,[],[],MarcosJaraV,0,1,0,"{'user_id': '90459111', 'username': 'Crossfit_Alma'}","['_alma', 'si', 'vacuna', 'hijo', 'muere', 'queda', 'discapacitado', 'covid']","['_', 'si', 'vacuna', 'hijo', 'morir', 'quedar', 'discapacitado', 'covir']","[1, 1, 8]","[1, 1, 8]"
1606751357000.0,2020-11-30 12:49:17,,"Si quieres vuelta a clases, manda a tus hijos esos 2 meses, o no eres capaz? La mayoría de los padres y madres prefieren que sus hijos pierdan el año escolar antes que arriesgarlos a contagio y/o muerte por Coronavirus.",es,[],[],Martin_o_abarca,0,0,0,"{'user_id': None, 'username': None}","['si', 'quieres', 'vuelta', 'clases', 'manda', 'hijos', '2', 'meses', 'capaz', 'mayoría', 'padres', 'madres', 'prefieren', 'hijos', 'pierdan', 'año', 'escolar', 'arriesgarlos', 'contagio', 'muerte', 'coronavirus']","['si', 'quieres', 'vuelta', 'clase', 'mandar', 'hijo', '2', 'mes', 'capaz', 'mayoría', 'padre', 'madre', 'prefieren', 'hijo', 'pierdan', 'año', 'escolar', 'arriesgarlos', 'contagio', 'muerte', 'coronavirus']","[0, 2, 21]","[0, 2, 21]"
1606749287000.0,2020-11-30 12:14:47,,"Este lunes 30 de noviembre, el Ministerio de Salud informa que en la región hay 19 nuevos casos y 2 fallecidos por Coronavirus.  En total, en la región de Arica y Parinacota se han contagiado 10.239 personas y han fallecido 207.  Hay 109 casos activos y 9.918 recuperados.  https://t.co/kjVCFgSGwL",es,[],[],FronteraNorte15,1,1,1,"{'user_id': None, 'username': None}","['lunes', '30', 'noviembre', 'ministerio', 'salud', 'informa', 'región', '19', 'nuevos', 'casos', '2', 'fallecidos', 'coronavirus', 'total', 'región', 'arica', 'parinacota', 'contagiado', '10', '239', 'personas', 'fallecido', '207', '109', 'casos', 'activos', '9', '918', 'recuperados']","['lunes', '30', 'noviembre', 'ministerio', 'salud', 'informar', 'región', '19', 'nuevo', 'caso', '2', 'fallecido', 'coronavirus', 'total', 'región', 'arica', 'parinacota', 'contagiado', '10', '239', 'persona', 'fallecido', '207', '109', 'caso', 'activo', '9', '918', 'recuperado']","[1, 1, 29]","[1, 4, 29]"
1606749029000.0,2020-11-30 12:10:29,,Cifras del @ministeriosalud Covid-19 551.743 contagiados 15.410 fallecidos 1.313 nuevos casos 54 nuevos fallecidos 9.418 casos activos,es,[],[],HombredeNoticia,2,0,1,"{'user_id': None, 'username': None}","['cifras', 'covid', '19', '551', '743', 'contagiados', '15', '410', 'fallecidos', '1', '313', 'nuevos', 'casos', '54', 'nuevos', 'fallecidos', '9', '418', 'casos', 'activos']","['cifras', 'covir', '19', '551', '743', 'contagiado', '15', '410', 'fallecido', '1', '313', 'nuevo', 'caso', '54', 'nuevo', 'fallecido', '9', '418', 'caso', 'activo']","[0, 0, 20]","[0, 4, 20]"
1606743528000.0,2020-11-30 10:38:48,,REPORTE DIARIO DE COVID-19 EN SAN VICENTE‼️🦠🦠🦠  Más información en  https://t.co/8WWCIcp6rM  #COVID19 #ReporteComunal #SaludMunicipalATuServicio #SanVicenteEnPreparación  https://t.co/sZ5QHDGsgl,es,"['covid19', 'reportecomunal', 'saludmunicipalatuservicio', 'sanvicenteenpreparación']",[],MunicSanVicente,0,0,0,"{'user_id': None, 'username': None}","['reporte', 'diario', 'covid', '19', 'san', 'vicente', 'información', 'covid19', 'reportecomunal', 'saludmunicipalatuservicio', 'sanvicenteenpreparación']","['reporte', 'diario', 'covir', '19', 'san', 'vicente', 'información', 'covid19', 'reportecomunal', 'saludmunicipalatuservicio', 'sanvicenteenpreparación']","[2, 0, 11]","[2, 0, 11]"
1606708845000.0,2020-11-30 01:00:45,,#GalaYoSoy El Tío Puma cantando una canción de pre covid.,es,['galayosoy'],[],marcelomi,3,0,0,"{'user_id': None, 'username': None}","['galayosoy', 'tío', 'puma', 'cantando', 'canción', 'pre', 'covid']","['galayosoy', 'tío', 'puma', 'cantar', 'canción', 'pre', 'covir']","[0, 0, 7]","[1, 0, 7]"
1606703587000.0,2020-11-29 23:33:07,,#Coronavirus,und,['coronavirus'],[],captasolchile,0,0,0,"{'user_id': None, 'username': None}",['coronavirus'],['coronavirus'],"[0, 0, 1]","[0, 0, 1]"
1606702382000.0,2020-11-29 23:13:02,,Se recuperó bien del covid la tigresa del oriente #GalaYoSoy,es,['galayosoy'],[],CaroBunbury,1,0,0,"{'user_id': None, 'username': None}","['recuperó', 'bien', 'covid', 'tigresa', 'oriente', 'galayosoy']","['recuperar', 'bien', 'covir', 'tigresa', 'oriente', 'galayosoy']","[0, 0, 6]","[1, 0, 6]"
1606697275000.0,2020-11-29 21:47:55,,"✔️🏖 Durante este fin de semana nuestros fiscalizadores, junto a personal de la Armada, verificaron en playa #Cavancha el cumplimiento de las medidas sanitarias y la cuarentena de fines de semana para evitar nuevos contagios de #coronavirus    #CuidémonosEntreTodos #Iquique  https://t.co/To3VoHfqbW",es,"['cavancha', 'coronavirus', 'cuidémonosentretodos', 'iquique']",[],SeremiSalud_I,24,8,6,"{'user_id': None, 'username': None}","['fin', 'semana', 'fiscalizadores', 'junto', 'personal', 'armada', 'verificaron', 'playa', 'cavancha', 'cumplimiento', 'medidas', 'sanitarias', 'cuarentena', 'fines', 'semana', 'evitar', 'nuevos', 'contagios', 'coronavirus', 'cuidémonosentretodos', 'iquique']","['fin', 'semana', 'fiscalizadores', 'junto', 'personal', 'armada', 'verificar', 'playa', 'cavancha', 'cumplimiento', 'medido', 'sanitarias', 'cuarentena', 'fin', 'semana', 'evitar', 'nuevo', 'contagio', 'coronavirus', 'cuidémonosentretodos', 'iquique']","[1, 1, 21]","[1, 2, 21]"
1606696700000.0,2020-11-29 21:38:20,,Ahora China acusa a Chile de enviarles #Covid_19 en envase de mariscos. Ellos sembraron el mundo von su virus de Wuhan causante de muertes y pobreza. No indemnizan ni piden disculpas a ningun país y culpan a Chile de sus contagiarlos #Iquique  https://t.co/4M9NNgvezH vía @biobio,es,"['covid_19', 'iquique']",[],dinodonoso,0,1,0,"{'user_id': None, 'username': None}","['ahora', 'china', 'acusa', 'chile', 'enviarles', 'covid_19', 'envase', 'mariscos', 'sembraron', 'mundo', 'von', 'virus', 'wuhan', 'causante', 'muertes', 'pobreza', 'indemnizan', 'piden', 'disculpas', 'ningun', 'país', 'culpan', 'chile', 'contagiarlos', 'iquique', 'vía']","['ahora', 'china', 'acusar', 'chile', 'enviarles', 'covid_19', 'envase', 'marisco', 'sembrar', 'mundo', 'von', 'virus', 'wuhan', 'causante', 'muerte', 'pobreza', 'indemnizan', 'piden', 'disculpa', 'ningun', 'país', 'culpan', 'chile', 'contagiarlos', 'iquique', 'vía']","[0, 2, 26]","[1, 3, 26]"
1606690382000.0,2020-11-29 19:53:02,,"@Pinina81755823 @marioaguilera4 Pensaba que ya el covid era una pandemia sin remedio pero sigue primando en ese lugar la ""estupidez"" y contra eso no hay vacuna.... hágase ver sra.",es,[],[],rvelizm,0,1,0,"{'user_id': '1318174789509521408', 'username': 'Pinina81755823'}","['pensaba', 'covid', 'pandemia', 'remedio', 'sigue', 'primando', 'lugar', 'estupidez', 'vacuna', 'hágase', 'ver', 'sra']","['pensaba', 'covir', 'pandemia', 'remedio', 'seguir', 'primar', 'lugar', 'estupidez', 'vacuna', 'hágase', 'ver', 'sra']","[2, 2, 12]","[2, 2, 12]"
1606685805000.0,2020-11-29 18:36:45,,Reportan un fallecido y 15 casos nuevos de coronavirus en la región de Arica y Parinacota  https://t.co/7Rzx5Cyj5q  https://t.co/ZffLLbrJJa,es,[],[],soyarica,0,0,1,"{'user_id': None, 'username': None}","['reportan', 'fallecido', '15', 'casos', 'nuevos', 'coronavirus', 'región', 'arica', 'parinacota']","['reportan', 'fallecido', '15', 'caso', 'nuevo', 'coronavirus', 'región', 'arica', 'parinacota']","[0, 1, 9]","[0, 2, 9]"
1606681459000.0,2020-11-29 17:24:19,,"@yovi1frerik @elaval @juancarlossaid Cuando me contagie, me descartaron en urgencia, de hecho el médico me dijo que no era covid pero me harían el examen como ""favor"". Por+ que dije mi señora tiene = síntoma, dijeron que había que hacer pcr al 3er día!. Al 4to fui a residencia, después del alta, 0 llamados.",es,[],[],guaripolito,0,0,0,"{'user_id': '171664473', 'username': 'yovi1frerik'}","['contagie', 'descartaron', 'urgencia', 'hecho', 'médico', 'dijo', 'covid', 'harían', 'examen', 'favor', 'dije', 'señora', 'síntoma', 'dijeron', 'hacer', 'pcr', '3er', 'día', '4to', 'residencia', 'después', 'alta', '0', 'llamados']","['contagie', 'descartar', 'urgencia', 'hecho', 'médico', 'decir', 'covir', 'harían', 'examen', 'favor', 'dije', 'señora', 'síntoma', 'decir', 'hacer', 'pcr', '3er', 'día', '4to', 'residencia', 'después', 'alto', '0', 'llamado']","[2, 2, 24]","[2, 2, 24]"
1606677754000.0,2020-11-29 16:22:34,,"El Presupuesto del Trabajo y la Recuperación 💪🏻 es el nombre del #Presupuesto2021 propuesto por el @GobiernoDeChile, que tiene grandes prioridades: esfuerzo fiscal, respeto al acuerdo, empleo, salud, inversión pública y regional, economía, IFE cuarentena y Bono Covid Navidad 🎄  https://t.co/08bEVaUZ8a",es,['presupuesto2021'],[],Gore_Tarapaca,4,0,4,"{'user_id': None, 'username': None}","['presupuesto', 'trabajo', 'recuperación', 'nombre', 'presupuesto2021', 'propuesto', 'grandes', 'prioridades', 'esfuerzo', 'fiscal', 'respeto', 'acuerdo', 'empleo', 'salud', 'inversión', 'pública', 'regional', 'economía', 'ife', 'cuarentena', 'bono', 'covid', 'navidad']","['presupuesto', 'trabajo', 'recuperación', 'nombre', 'presupuesto2021', 'propuesto', 'grande', 'prioridad', 'esfuerzo', 'fiscal', 'respeto', 'acuerdo', 'empleo', 'salud', 'inversión', 'público', 'regional', 'economía', 'ife', 'cuarentena', 'bono', 'covir', 'navidad']","[4, 1, 23]","[5, 1, 23]"
1606676182000.0,2020-11-29 15:56:22,,Arica está líder en materia de trazabilidad del coronavirus según último informe epidemiológico del Minsal  https://t.co/NZ6PNs95Qz  https://t.co/HuOWOyaatW,es,[],[],soyarica,2,1,1,"{'user_id': None, 'username': None}","['arica', 'líder', 'materia', 'trazabilidad', 'coronavirus', 'según', 'último', 'informe', 'epidemiológico', 'minsal']","['arica', 'líder', 'materia', 'trazabilidad', 'coronavirus', 'según', 'último', 'informe', 'epidemiológico', 'minsal']","[1, 1, 10]","[1, 1, 10]"
1606675055000.0,2020-11-29 15:37:35,,🔴Autoridades confirman 17 nuevos casos de #COVID_19 en #Tarapaca   ◾Total casos positivos: 13.848 👨🏻Hombres: 7.703 👩🏻Mujeres: 6.145  #Iquique: 7.932 #AltoHospicio: 3.843 #Pica: 383 #PozoAlmonte:1.124 #Huara: 168 #Camiña:77 #Colchane: 100 Otras comunas:221  #CuidémonosEntreTodos  https://t.co/Edxewgxrxm,es,"['covid_19', 'tarapaca', 'iquique', 'altohospicio', 'pica', 'pozoalmonte', 'huara', 'camiña', 'colchane', 'cuidémonosentretodos']",[],SeremiSalud_I,1,0,1,"{'user_id': None, 'username': None}","['autoridades', 'confirman', '17', 'nuevos', 'casos', 'covid_19', 'tarapaca', 'total', 'casos', 'positivos', '13', '848', 'hombres', '7', '703', 'mujeres', '6', '145', 'iquique', '7', '932', 'altohospicio', '3', '843', 'pica', '383', 'pozoalmonte', '1', '124', 'huara', '168', 'camiña', '77', 'colchane', '100', 'comunas', '221', 'cuidémonosentretodos']","['autoridad', 'confirman', '17', 'nuevo', 'caso', 'covid_19', 'tarapaca', 'total', 'caso', 'positivo', '13', '848', 'hombre', '7', '703', 'mujer', '6', '145', 'iquique', '7', '932', 'altohospicio', '3', '843', 'pica', '383', 'pozoalmonte', '1', '124', 'huara', '168', 'camiña', '77', 'colchane', '100', 'comuna', '221', 'cuidémonosentretodos']","[0, 0, 38]","[1, 2, 38]"
1606674886000.0,2020-11-29 15:34:46,,"Es de mucho tiempo,  todos lo hacen bonos,  algunos son más creativos bono Covid",es,[],[],arconowen,0,0,0,"{'user_id': None, 'username': None}","['tiempo', 'hacen', 'bonos', 'creativos', 'bono', 'covid']","['tiempo', 'hacen', 'bono', 'creativo', 'bono', 'covir']","[0, 0, 6]","[1, 0, 6]"
1606671664000.0,2020-11-29 14:41:04,,"7 FALLECIDOS EN UNA SEMANA | Entre el lunes y este domingo la región de #Tarapacá reportó siete personas fallecidas por causas asociadas al #coronavirus.  Hoy la región reporta 17 casos nuevos, 235 contagios activos y 2 fallecidos más respecto del informe de ayer.  #Iquique  https://t.co/8GWU0J5o7Q",es,"['tarapacá', 'coronavirus', 'iquique']",[],radiopaulina,4,3,5,"{'user_id': None, 'username': None}","['7', 'fallecidos', 'semana', 'lunes', 'domingo', 'región', 'tarapacá', 'reportó', 'siete', 'personas', 'fallecidas', 'causas', 'asociadas', 'coronavirus', 'hoy', 'región', 'reporta', '17', 'casos', 'nuevos', '235', 'contagios', 'activos', '2', 'fallecidos', 'respecto', 'informe', 'ayer', 'iquique']","['7', 'fallecido', 'semana', 'lunes', 'domingo', 'región', 'tarapacá', 'reportar', 'siete', 'persona', 'fallecido', 'causa', 'asociado', 'coronavirus', 'hoy', 'región', 'reportar', '17', 'caso', 'nuevo', '235', 'contagio', 'activo', '2', 'fallecido', 'respecto', 'informe', 'ayer', 'iquique']","[0, 1, 29]","[1, 6, 29]"
1606671209000.0,2020-11-29 14:33:29,,Urge una modernización de como votar en chile no olvidar que el plebicito iba a ser en abril y por covid se postergó y no hay que ser experto para saber que la segunda ola se vendrá antes que la primera por ende no se puede permitir lo mismo #Primarias2020,es,['primarias2020'],[],oskarce_o,0,0,0,"{'user_id': None, 'username': None}","['urge', 'modernización', 'votar', 'chile', 'olvidar', 'plebicito', 'iba', 'ser', 'abril', 'covid', 'postergó', 'ser', 'experto', 'saber', 'segunda', 'ola', 'vendrá', 'primera', 'ende', 'puede', 'permitir', 'mismo', 'primarias2020']","['urge', 'modernización', 'votar', 'chile', 'olvidar', 'plebicito', 'iba', 'ser', 'abril', 'covir', 'postergar', 'ser', 'experto', 'saber', 'segunda', 'ola', 'venir', 'primera', 'ende', 'puede', 'permitir', 'mismo', 'primarias2020']","[1, 1, 23]","[1, 1, 23]"
